candidate_id	chrom	start	end	strand	d0_umis	d0_cells	annotation_history_class	matched_primary_gene	overlapping_v49_added_genes	d1_discovery	polyasite	star_splice	support_count
D0_006489	chr15	85599568	85600544	+	124	105	preexisting_v49_gene_span			1	0	0	1
D0_006490	chr15	85661095	85662085	+	124	107	preexisting_v49_gene_span			1	0	0	1
D0_006491	chr15	90087809	90088354	-	124	100	preexisting_v49_gene_span			1	1	0	2
D0_006492	chr16	15622421	15623421	-	124	109	preexisting_v49_gene_span			1	0	0	1
D0_006493	chr16	23949995	23950437	-	124	102	unresolved			1	0	0	1
D0_006494	chr16	29445202	29445813	+	124	110	unresolved			1	0	0	1
D0_006495	chr16	74459906	74460825	-	124	108	preexisting_v49_gene_span			1	0	0	1
D0_006496	chr16	74470096	74470948	-	124	111	preexisting_v49_gene_span			1	1	0	2
D0_006497	chr16	74473061	74474058	-	124	111	preexisting_v49_gene_span			1	0	0	1
D0_006498	chr17	7834364	7838165	+	124	102	primary_match	ENSG00000288748	ENSG00000307081,ENSG00000288748	1	1	0	2
D0_006499	chr17	16041434	16041740	-	124	103	preexisting_v49_gene_span			1	0	0	1
D0_006500	chr17	18188793	18189377	+	124	107	preexisting_v49_gene_span			1	0	0	1
D0_006501	chr17	59773705	59774472	+	124	101	preexisting_v49_gene_span			1	0	0	1
D0_006502	chr17	60602485	60603482	+	124	111	preexisting_v49_gene_span			1	1	0	2
D0_006503	chr17	67494273	67495267	-	124	104	unresolved			1	0	0	1
D0_006504	chr18	2656338	2657331	+	124	109	preexisting_v49_gene_span			1	1	0	2
D0_006505	chr18	23524468	23525421	-	124	106	preexisting_v49_gene_span			1	1	0	2
D0_006506	chr18	63169073	63169701	-	124	94	preexisting_v49_gene_span			1	1	0	2
D0_006507	chr19	537021	538010	-	124	106	unresolved			1	0	0	1
D0_006508	chr19	15287264	15288233	-	124	114	preexisting_v49_gene_span			1	0	0	1
D0_006509	chr19	18916850	18917849	-	124	109	preexisting_v49_gene_span			1	1	0	2
D0_006510	chr19	35209193	35216207	+	124	93	other_v49_added_gene		ENSG00000294495	1	1	0	2
D0_006511	chr20	35264369	35265341	+	124	104	preexisting_v49_gene_span			1	0	0	1
D0_006512	chr21	42007334	42008331	+	124	114	unresolved			1	0	0	1
D0_006513	chr22	17211202	17212201	-	124	110	preexisting_v49_gene_span			1	0	0	1
D0_006514	chr22	25715713	25716708	+	124	101	preexisting_v49_gene_span			1	0	0	1
D0_006515	chr22	41686396	41687352	-	124	107	preexisting_v49_gene_span			1	1	1	3
D0_006516	chr22	50208119	50208441	+	124	112	preexisting_v49_gene_span			1	0	0	1
D0_006517	chrX	107061295	107064418	-	124	104	preexisting_v49_gene_span			1	1	0	2
D0_006518	chrX	154081249	154081870	-	124	106	preexisting_v49_gene_span			1	1	0	2
D0_006519	chr1	35188658	35189633	-	123	113	preexisting_v49_gene_span			1	1	1	3
D0_006520	chr1	35986686	35987687	+	123	109	preexisting_v49_gene_span			1	0	0	1
D0_006521	chr1	92073817	92074355	-	123	118	unresolved			1	1	0	2
D0_006522	chr1	97224959	97225952	-	123	104	preexisting_v49_gene_span			1	0	0	1
D0_006523	chr1	111189197	111190161	+	123	98	unresolved			1	1	0	2
D0_006524	chr1	120080548	120081269	-	123	99	preexisting_v49_gene_span			1	0	0	1
D0_006525	chr1	151987554	151988261	-	123	83	preexisting_v49_gene_span			1	0	0	1
D0_006526	chr1	155448110	155449100	-	123	106	preexisting_v49_gene_span			1	0	0	1
D0_006527	chr1	198660941	198661900	+	123	103	preexisting_v49_gene_span			1	0	0	1
D0_006528	chr1	219922150	219922189	-	123	116	preexisting_v49_gene_span			1	1	0	2
D0_006529	chr1	247189104	247189794	+	123	111	unresolved			1	1	0	2
D0_006530	chr2	40291472	40292360	-	123	93	preexisting_v49_gene_span			1	0	0	1
D0_006531	chr2	68231202	68231982	-	123	105	preexisting_v49_gene_span			1	0	0	1
D0_006532	chr2	136126807	136136816	-	123	99	other_v49_added_gene		ENSG00000304665	1	0	0	1
D0_006533	chr2	171012628	171013577	-	123	102	preexisting_v49_gene_span			1	0	0	1
D0_006534	chr2	171143217	171143575	+	123	112	unresolved			1	0	0	1
D0_006535	chr2	197238644	197239592	-	123	109	preexisting_v49_gene_span			1	0	0	1
D0_006536	chr2	224772947	224773947	-	123	106	preexisting_v49_gene_span			1	0	0	1
D0_006537	chr2	237712776	237713744	+	123	101	preexisting_v49_gene_span			1	0	0	1
D0_006538	chr3	41237714	41238063	-	123	112	unresolved			1	0	0	1
D0_006539	chr3	48443362	48444286	+	123	116	preexisting_v49_gene_span			1	1	0	2
D0_006540	chr3	49089931	49090591	+	123	100	unresolved			1	0	0	1
D0_006541	chr3	101673221	101674218	-	123	115	preexisting_v49_gene_span			1	0	0	1
D0_006542	chr3	150755003	150755953	-	123	105	preexisting_v49_gene_span			1	0	0	1
D0_006543	chr3	152427378	152428341	+	123	112	preexisting_v49_gene_span			1	0	0	1
D0_006544	chr3	188318105	188318706	+	123	110	preexisting_v49_gene_span			1	0	0	1
D0_006545	chr3	196074522	196075508	+	123	101	unresolved			1	0	0	1
D0_006546	chr3	197131512	197132512	-	123	102	preexisting_v49_gene_span			1	1	0	2
D0_006547	chr4	77851234	77854381	-	123	88	unresolved			1	0	0	1
D0_006548	chr5	37054424	37055403	+	123	110	preexisting_v49_gene_span			1	0	0	1
D0_006549	chr5	55967067	55967853	+	123	97	unresolved			1	0	0	1
D0_006550	chr5	134745323	134746320	+	123	98	preexisting_v49_gene_span			1	0	0	1
D0_006551	chr5	142792216	142793177	+	123	93	preexisting_v49_gene_span			1	0	0	1
D0_006552	chr5	172090757	172091758	-	123	113	preexisting_v49_gene_span			1	1	0	2
D0_006553	chr5	172113946	172114933	-	123	112	preexisting_v49_gene_span			1	0	0	1
D0_006554	chr6	106194052	106194874	-	123	110	preexisting_v49_gene_span			1	0	0	1
D0_006555	chr6	111759345	111760333	-	123	110	preexisting_v49_gene_span			1	0	0	1
D0_006556	chr6	118527962	118528536	-	123	110	preexisting_v49_gene_span			1	0	0	1
D0_006557	chr7	3027633	3028464	+	123	114	unresolved			1	0	0	1
D0_006558	chr7	6822702	6823701	-	123	112	preexisting_v49_gene_span			1	0	0	1
D0_006559	chr7	8023611	8024378	-	123	106	unresolved			1	0	0	1
D0_006560	chr7	36983981	36984713	-	123	106	preexisting_v49_gene_span			1	0	0	1
D0_006561	chr7	99134154	99135127	-	123	108	preexisting_v49_gene_span			1	0	0	1
D0_006562	chr7	100378596	100379589	+	123	96	preexisting_v49_gene_span			1	0	0	1
D0_006563	chr8	37884009	37885007	-	123	96	preexisting_v49_gene_span			1	0	0	1
D0_006564	chr8	51896898	51897882	-	123	112	preexisting_v49_gene_span			1	0	0	1
D0_006565	chr8	56001513	56002509	+	123	101	preexisting_v49_gene_span			1	1	0	2
D0_006566	chr8	65838752	65839673	-	123	106	preexisting_v49_gene_span			1	0	0	1
D0_006567	chr9	15494323	15495087	+	123	104	unresolved			1	0	0	1
D0_006568	chr9	83692931	83693875	-	123	105	preexisting_v49_gene_span			1	0	0	1
D0_006569	chr9	128769986	128770951	-	123	108	preexisting_v49_gene_span			1	0	0	1
D0_006570	chr9	131631469	131632470	-	123	112	preexisting_v49_gene_span			1	0	0	1
D0_006571	chr10	30434383	30435357	+	123	102	preexisting_v49_gene_span			1	1	0	2
D0_006572	chr10	32903002	32903923	+	123	95	unresolved			1	0	0	1
D0_006573	chr10	78040205	78041100	+	123	114	preexisting_v49_gene_span			1	1	1	3
D0_006574	chr11	66120165	66120480	-	123	106	unresolved			1	0	0	1
D0_006575	chr11	73112485	73113486	-	123	97	preexisting_v49_gene_span			1	0	0	1
D0_006576	chr11	95206974	95207975	-	123	106	preexisting_v49_gene_span			1	1	0	2
D0_006577	chr11	117035209	117036210	-	123	110	preexisting_v49_gene_span			1	1	0	2
D0_006578	chr11	117168023	117169002	-	123	116	unresolved			1	0	0	1
D0_006579	chr12	9095762	9096118	-	123	102	preexisting_v49_gene_span			1	0	0	1
D0_006580	chr12	9162223	9163223	+	123	91	preexisting_v49_gene_span			1	0	0	1
D0_006581	chr12	21508655	21509612	+	123	107	preexisting_v49_gene_span			1	1	0	2
D0_006582	chr12	116218173	116219148	-	123	105	preexisting_v49_gene_span			1	0	0	1
D0_006583	chr12	118210801	118211800	-	123	103	preexisting_v49_gene_span			1	0	0	1
D0_006584	chr12	118339294	118340148	-	123	100	preexisting_v49_gene_span			1	0	0	1
D0_006585	chr13	21413861	21414834	-	123	105	preexisting_v49_gene_span			1	1	0	2
D0_006586	chr13	40883035	40883970	-	123	105	primary_match	ENSG00000290476	ENSG00000290476	1	1	0	2
D0_006587	chr13	77306916	77307615	+	123	113	unresolved			1	0	0	1
D0_006588	chr14	21256646	21257637	-	123	107	preexisting_v49_gene_span			1	0	0	1
D0_006589	chr14	22917712	22918699	-	123	110	preexisting_v49_gene_span			1	1	0	2
D0_006590	chr14	39411797	39412798	-	123	104	preexisting_v49_gene_span			1	0	0	1
D0_006591	chr14	69773932	69775183	-	123	106	unresolved			1	0	0	1
D0_006592	chr14	91319751	91320037	+	123	105	unresolved			1	0	0	1
D0_006593	chr14	99187940	99188754	-	123	107	preexisting_v49_gene_span			1	0	0	1
D0_006594	chr14	99484886	99485848	+	123	100	preexisting_v49_gene_span			1	1	0	2
D0_006595	chr14	102833718	102834618	+	123	107	preexisting_v49_gene_span			1	0	0	1
D0_006596	chr15	64599157	64599458	-	123	109	unresolved			1	0	0	1
D0_006597	chr15	68176980	68177844	+	123	100	preexisting_v49_gene_span			1	0	0	1
D0_006598	chr15	72510444	72510993	+	123	106	preexisting_v49_gene_span			1	0	0	1
D0_006599	chr15	98649542	98649825	-	123	103	unresolved			1	0	0	1
D0_006600	chr16	338528	339504	+	123	102	unresolved			1	1	0	2
D0_006601	chr16	22514230	22515172	+	123	109	preexisting_v49_gene_span			1	0	0	1
D0_006602	chr16	29389473	29390342	+	123	108	preexisting_v49_gene_span			1	0	0	1
D0_006603	chr16	81623898	81624825	+	123	102	preexisting_v49_gene_span			1	0	0	1
D0_006604	chr17	2932251	2932790	+	123	100	preexisting_v49_gene_span			1	0	0	1
D0_006605	chr17	2992835	2993835	+	123	101	preexisting_v49_gene_span			1	0	0	1
D0_006606	chr17	42223945	42224715	-	123	107	preexisting_v49_gene_span			1	0	0	1
D0_006607	chr17	43289818	43290093	-	123	99	preexisting_v49_gene_span			1	0	0	1
D0_006608	chr17	78684562	78685486	+	123	109	unresolved			1	0	0	1
D0_006609	chr18	21011255	21012229	-	123	107	preexisting_v49_gene_span			1	0	0	1
D0_006610	chr18	63268816	63269470	-	123	96	preexisting_v49_gene_span			1	0	0	1
D0_006611	chr19	17103809	17104729	+	123	99	preexisting_v49_gene_span			1	0	0	1
D0_006612	chr20	35775260	35776210	+	123	106	preexisting_v49_gene_span			1	0	0	1
D0_006613	chr20	47549397	47550398	+	123	104	preexisting_v49_gene_span			1	0	0	1
D0_006614	chrX	51803862	51804702	+	123	109	preexisting_v49_gene_span			1	0	0	1
D0_006615	chr1	52550497	52551496	-	122	109	preexisting_v49_gene_span			1	0	0	1
D0_006616	chr1	63594146	63594895	+	122	102	preexisting_v49_gene_span			1	0	0	1
D0_006617	chr1	86724456	86725041	+	122	103	preexisting_v49_gene_span			1	1	0	2
D0_006618	chr1	89702571	89703567	+	122	102	preexisting_v49_gene_span			1	0	0	1
D0_006619	chr1	100356436	100357434	+	122	100	preexisting_v49_gene_span			1	0	0	1
D0_006620	chr1	116381853	116382752	+	122	102	preexisting_v49_gene_span			1	0	0	1
D0_006621	chr1	153891256	153892129	+	122	107	unresolved			1	0	0	1
D0_006622	chr1	167686873	167687485	+	122	105	preexisting_v49_gene_span			1	0	0	1
D0_006623	chr1	198640159	198641144	+	122	108	preexisting_v49_gene_span			1	0	0	1
D0_006624	chr1	225862981	225863915	+	122	109	unresolved			1	0	0	1
D0_006625	chr1	246567917	246568122	+	122	107	preexisting_v49_gene_span			1	0	0	1
D0_006626	chr2	28783092	28784087	+	122	99	preexisting_v49_gene_span			1	1	0	2
D0_006627	chr2	101302714	101303709	-	122	107	preexisting_v49_gene_span			1	0	0	1
D0_006628	chr2	144492476	144493446	-	122	99	preexisting_v49_gene_span			1	0	0	1
D0_006629	chr2	216199843	216200340	-	122	112	unresolved			1	0	0	1
D0_006630	chr3	11357555	11358250	+	122	104	preexisting_v49_gene_span			1	0	0	1
D0_006631	chr3	42604255	42605068	-	122	106	preexisting_v49_gene_span			1	0	0	1
D0_006632	chr3	57855539	57856239	+	122	107	preexisting_v49_gene_span			1	1	0	2
D0_006633	chr3	114214597	114215595	+	122	99	preexisting_v49_gene_span			1	0	0	1
D0_006634	chr3	128153826	128154823	+	122	101	preexisting_v49_gene_span			1	0	0	1
D0_006635	chr3	152467324	152467597	-	122	99	preexisting_v49_gene_span			1	0	0	1
D0_006636	chr3	196285962	196286811	-	122	97	preexisting_v49_gene_span			1	1	0	2
D0_006637	chr4	15634072	15634985	-	122	102	preexisting_v49_gene_span			1	0	0	1
D0_006638	chr4	39773540	39774539	+	122	103	preexisting_v49_gene_span			1	0	0	1
D0_006639	chr4	39825515	39826438	-	122	103	preexisting_v49_gene_span			1	1	0	2
D0_006640	chr4	77784270	77785090	-	122	104	preexisting_v49_gene_span			1	0	0	1
D0_006641	chr4	163567717	163568569	-	122	104	preexisting_v49_gene_span			1	0	0	1
D0_006642	chr5	32155017	32155968	+	122	106	unresolved			1	0	0	1
D0_006643	chr5	79237768	79238726	+	122	103	preexisting_v49_gene_span			1	0	0	1
D0_006644	chr5	96752587	96753178	-	122	110	unresolved			1	0	0	1
D0_006645	chr5	119365156	119366128	+	122	108	preexisting_v49_gene_span			1	0	0	1
D0_006646	chr5	131362962	131363723	+	122	105	preexisting_v49_gene_span			1	1	0	2
D0_006647	chr5	179997114	179998115	-	122	100	preexisting_v49_gene_span			1	0	0	1
D0_006648	chr6	26375715	26376480	-	122	107	unresolved			1	0	0	1
D0_006649	chr6	31353801	31354458	-	122	117	preexisting_v49_gene_span			1	1	0	2
D0_006650	chr6	31618551	31620385	-	122	92	primary_match	ENSG00000289375	ENSG00000289375	1	1	0	2
D0_006651	chr6	32465062	32465092	-	122	80	preexisting_v49_gene_span			0	0	0	0
D0_006652	chr6	32979014	32980004	-	122	106	unresolved			1	1	0	2
D0_006653	chr6	41944075	41944730	-	122	105	preexisting_v49_gene_span			1	0	0	1
D0_006654	chr6	85635512	85636254	+	122	109	unresolved			1	0	0	1
D0_006655	chr6	90167214	90168050	-	122	92	preexisting_v49_gene_span			1	0	0	1
D0_006656	chr6	139170433	139171219	+	122	98	preexisting_v49_gene_span			1	1	0	2
D0_006657	chr7	23514187	23515044	-	122	101	preexisting_v49_gene_span			1	0	0	1
D0_006658	chr7	45034542	45035043	-	122	111	unresolved			1	0	0	1
D0_006659	chr7	74218849	74219741	-	122	107	unresolved			1	1	0	2
D0_006660	chr7	112787582	112788491	-	122	112	preexisting_v49_gene_span			1	1	0	2
D0_006661	chr7	131420003	131420793	+	122	109	preexisting_v49_gene_span			1	1	0	2
D0_006662	chr8	30096548	30097548	+	122	108	preexisting_v49_gene_span			1	1	0	2
D0_006663	chr8	30164854	30165804	+	122	105	preexisting_v49_gene_span			1	1	0	2
D0_006664	chr8	42039598	42040302	-	122	108	preexisting_v49_gene_span			1	1	0	2
D0_006665	chr8	42542512	42542998	+	122	106	preexisting_v49_gene_span			1	1	0	2
D0_006666	chr8	55925589	55926059	+	122	100	preexisting_v49_gene_span			1	0	0	1
D0_006667	chr8	97652284	97653103	+	122	100	preexisting_v49_gene_span			1	0	0	1
D0_006668	chr8	97676639	97677463	+	122	104	preexisting_v49_gene_span			1	0	0	1
D0_006669	chr8	124357728	124358725	-	122	112	preexisting_v49_gene_span			1	0	0	1
D0_006670	chr9	411713	412576	+	122	102	preexisting_v49_gene_span			1	0	0	1
D0_006671	chr9	36485942	36486927	-	122	109	preexisting_v49_gene_span			1	0	0	1
D0_006672	chr9	80340043	80344394	+	122	68	unresolved			1	0	0	1
D0_006673	chr10	19829210	19830179	+	122	91	preexisting_v49_gene_span			1	0	0	1
D0_006674	chr10	68960298	68961269	+	122	106	preexisting_v49_gene_span			1	0	0	1
D0_006675	chr10	98441140	98442139	-	122	111	other_v49_added_gene		ENSG00000289758	1	1	0	2
D0_006676	chr11	47372047	47373008	-	122	101	preexisting_v49_gene_span			1	0	0	1
D0_006677	chr11	48001004	48001373	-	122	106	unresolved			1	0	0	1
D0_006678	chr11	65097274	65098266	+	122	107	preexisting_v49_gene_span			1	0	0	1
D0_006679	chr11	66086271	66086877	-	122	116	unresolved			1	0	0	1
D0_006680	chr11	72959220	72959610	-	122	101	preexisting_v49_gene_span			1	0	0	1
D0_006681	chr11	95218686	95219550	-	122	102	preexisting_v49_gene_span			1	1	0	2
D0_006682	chr11	128490608	128491189	-	122	95	preexisting_v49_gene_span			1	0	0	1
D0_006683	chr11	128522211	128522369	-	122	107	preexisting_v49_gene_span			1	1	0	2
D0_006684	chr12	57181721	57182720	+	122	90	preexisting_v49_gene_span			1	0	0	1
D0_006685	chr12	120778111	120779029	-	122	110	preexisting_v49_gene_span			1	1	0	2
D0_006686	chr13	28281864	28282715	-	122	107	other_v49_added_gene		ENSG00000299115	1	0	0	1
D0_006687	chr13	40604311	40605180	-	122	105	other_v49_added_gene		ENSG00000288542	1	1	0	2
D0_006688	chr14	21253273	21254037	+	122	102	unresolved			1	0	0	1
D0_006689	chr14	77522190	77522727	-	122	101	preexisting_v49_gene_span			1	0	0	1
D0_006690	chr15	50584663	50585619	-	122	103	preexisting_v49_gene_span			1	1	0	2
D0_006691	chr15	60584525	60585306	-	122	96	preexisting_v49_gene_span			1	0	0	1
D0_006692	chr15	67122488	67123441	+	122	110	preexisting_v49_gene_span			1	0	0	1
D0_006693	chr16	4405915	4406890	-	122	93	preexisting_v49_gene_span			1	1	0	2
D0_006694	chr16	11564565	11565344	-	122	102	preexisting_v49_gene_span			1	0	0	1
D0_006695	chr16	11573958	11574957	-	122	98	preexisting_v49_gene_span			1	0	0	1
D0_006696	chr16	28187910	28188672	+	122	110	unresolved			1	0	0	1
D0_006697	chr16	47296934	47297905	-	122	103	preexisting_v49_gene_span			1	0	0	1
D0_006698	chr16	84572512	84573366	-	122	99	preexisting_v49_gene_span			1	0	0	1
D0_006699	chr16	89368311	89369133	-	122	112	other_v49_added_gene		ENSG00000288715	1	0	0	1
D0_006700	chr17	2810560	2810874	-	122	101	unresolved			1	0	0	1
D0_006701	chr18	23993272	23994272	+	122	92	preexisting_v49_gene_span			1	0	0	1
D0_006702	chr19	1047904	1048838	+	122	101	preexisting_v49_gene_span			1	0	0	1
D0_006703	chr20	47632407	47632777	-	122	102	unresolved			1	0	0	1
D0_006704	chr21	33231284	33232282	+	122	104	preexisting_v49_gene_span			1	0	0	1
D0_006705	chr22	20758427	20759415	-	122	109	preexisting_v49_gene_span			1	0	0	1
D0_006706	chr22	27908338	27909339	-	122	99	preexisting_v49_gene_span			1	1	0	2
D0_006707	chr22	36295704	36296705	-	122	103	preexisting_v49_gene_span			1	1	0	2
D0_006708	chr22	50532016	50532863	+	122	101	other_v49_added_gene		ENSG00000296451	1	1	0	2
D0_006709	chrX	19599817	19600091	+	122	108	unresolved			1	0	0	1
D0_006710	chrX	19738352	19739015	+	122	103	unresolved			1	0	0	1
D0_006711	chrX	136876803	136877756	-	122	96	preexisting_v49_gene_span			1	1	0	2
D0_006712	chrX	154093390	154094371	+	122	106	unresolved			1	0	0	1
D0_006713	chr1	1816299	1816967	-	121	105	preexisting_v49_gene_span			1	1	0	2
D0_006714	chr1	1871180	1872181	-	121	107	preexisting_v49_gene_span			1	1	0	2
D0_006715	chr1	11908789	11909786	-	121	96	unresolved			1	1	0	2
D0_006716	chr1	19359226	19359987	-	121	105	preexisting_v49_gene_span			1	1	0	2
D0_006717	chr1	61925232	61925405	+	121	115	preexisting_v49_gene_span			1	0	0	1
D0_006718	chr1	64944930	64945931	-	121	110	preexisting_v49_gene_span			1	1	0	2
D0_006719	chr1	77713214	77714082	-	121	111	preexisting_v49_gene_span			1	0	1	2
D0_006720	chr1	86869778	86870773	-	121	108	preexisting_v49_gene_span			1	0	0	1
D0_006721	chr1	89698094	89699022	+	121	107	preexisting_v49_gene_span			1	1	0	2
D0_006722	chr1	149851120	149851964	+	121	108	primary_match	ENSG00000288859	ENSG00000288859	1	1	0	2
D0_006723	chr1	174819064	174820046	+	121	106	preexisting_v49_gene_span			1	0	0	1
D0_006724	chr1	185302814	185303808	-	121	103	preexisting_v49_gene_span			1	1	0	2
D0_006725	chr1	206701527	206701824	+	121	111	preexisting_v49_gene_span			1	0	0	1
D0_006726	chr2	44181453	44182302	+	121	107	preexisting_v49_gene_span			1	0	0	1
D0_006727	chr2	85856435	85857431	+	121	108	unresolved			1	0	0	1
D0_006728	chr2	99871929	99872239	+	121	91	unresolved			1	0	0	1
D0_006729	chr2	99906882	99907865	-	121	85	preexisting_v49_gene_span			1	0	0	1
D0_006730	chr2	143556653	143557653	+	121	109	preexisting_v49_gene_span			1	0	0	1
D0_006731	chr2	197276440	197277438	-	121	102	preexisting_v49_gene_span			1	0	0	1
D0_006732	chr2	234290278	234294550	+	121	68	unresolved			1	0	0	1
D0_006733	chr3	20043341	20044335	+	121	102	preexisting_v49_gene_span			1	0	0	1
D0_006734	chr3	125350802	125351380	+	121	108	unresolved			1	0	0	1
D0_006735	chr3	152295088	152296088	+	121	105	preexisting_v49_gene_span			1	0	0	1
D0_006736	chr3	186977504	186978250	+	121	105	preexisting_v49_gene_span			1	0	0	1
D0_006737	chr3	187033194	187034186	+	121	92	preexisting_v49_gene_span			1	1	0	2
D0_006738	chr3	197832510	197833479	+	121	109	preexisting_v49_gene_span			1	1	0	2
D0_006739	chr4	40628218	40629095	-	121	98	preexisting_v49_gene_span			1	1	0	2
D0_006740	chr4	75796848	75797538	+	121	104	preexisting_v49_gene_span			1	1	0	2
D0_006741	chr5	76520253	76521160	-	121	98	unresolved			1	0	0	1
D0_006742	chr5	98910449	98911131	+	121	107	unresolved			1	0	0	1
D0_006743	chr5	103183201	103183704	-	121	108	unresolved			1	1	0	2
D0_006744	chr5	109409520	109410130	+	121	96	other_v49_added_gene		ENSG00000299642	1	1	0	2
D0_006745	chr5	157220546	157221531	+	121	92	preexisting_v49_gene_span			1	1	0	2
D0_006746	chr5	157513631	157514621	-	121	98	preexisting_v49_gene_span			1	1	0	2
D0_006747	chr5	168492726	168493650	+	121	109	preexisting_v49_gene_span			1	1	0	2
D0_006748	chr5	179621644	179622637	-	121	114	preexisting_v49_gene_span			1	1	0	2
D0_006749	chr6	7243409	7244250	+	121	103	preexisting_v49_gene_span			1	0	0	1
D0_006750	chr7	10453358	10453513	+	121	110	unresolved			1	1	0	2
D0_006751	chr7	18443982	18444814	+	121	90	preexisting_v49_gene_span			1	0	0	1
D0_006752	chr7	18483914	18484853	+	121	78	preexisting_v49_gene_span			1	0	0	1
D0_006753	chr7	77943307	77944177	+	121	105	preexisting_v49_gene_span			1	1	0	2
