candidate_id	chrom	start	end	strand	d0_umis	d0_cells	annotation_history_class	matched_primary_gene	overlapping_v49_added_genes	d1_discovery	polyasite	star_splice	support_count
D0_004107	chr13	94547815	94549726	-	28	25	other_v49_added_gene		ENSG00000289878	1	1	0	2
D0_004108	chr14	56301532	56303406	+	28	25	unresolved			1	1	0	2
D0_004109	chr14	69470529	69472089	-	28	25	unresolved			1	0	0	1
D0_004110	chr14	100306643	100311794	+	28	24	preexisting_v49_gene_span			1	1	0	2
D0_004111	chr14	105521697	105526347	-	28	25	unresolved			1	0	0	1
D0_004112	chr15	64959515	64963001	-	28	28	unresolved			1	1	0	2
D0_004113	chr15	88660172	88662918	+	28	26	unresolved			1	0	0	1
D0_004114	chr15	100848298	100848853	+	28	28	other_v49_added_gene		ENSG00000294907	1	0	0	1
D0_004115	chr16	3152895	3154683	+	28	26	other_v49_added_gene		ENSG00000302384	1	1	0	2
D0_004116	chr16	31454155	31456707	-	28	27	unresolved			1	1	0	2
D0_004117	chr16	35802503	35802636	+	28	28	unresolved			1	0	0	1
D0_004118	chr16	68239246	68244248	-	28	27	other_v49_added_gene		ENSG00000307195	1	1	0	2
D0_004119	chr16	69704777	69706170	+	28	22	unresolved			1	0	0	1
D0_004120	chr16	75623631	75626418	-	28	27	unresolved			1	1	0	2
D0_004121	chr17	7128296	7130634	-	28	24	unresolved			1	0	0	1
D0_004122	chr17	19099808	19100113	+	28	24	unresolved			1	0	0	1
D0_004123	chr17	19214102	19214442	-	28	25	unresolved			1	0	0	1
D0_004124	chr17	41309358	41310686	+	28	19	unresolved			1	0	0	1
D0_004125	chr17	68120814	68125773	-	28	26	unresolved			1	1	0	2
D0_004126	chr17	68189407	68189777	-	28	26	unresolved			1	0	0	1
D0_004127	chr17	80130829	80132920	+	28	27	preexisting_v49_gene_span			1	0	0	1
D0_004128	chr17	82306852	82312576	+	28	27	unresolved			1	0	0	1
D0_004129	chr17	82311374	82314828	-	28	23	preexisting_v49_gene_span			1	1	0	2
D0_004130	chr19	2036047	2037255	+	28	25	unresolved			1	1	0	2
D0_004131	chr19	4724694	4727719	+	28	24	other_v49_added_gene		ENSG00000303840	1	0	1	2
D0_004132	chr19	8502862	8507162	-	28	26	unresolved			1	0	0	1
D0_004133	chr19	17386323	17390133	-	28	23	preexisting_v49_gene_span			1	1	0	2
D0_004134	chr19	17554418	17555563	+	28	28	unresolved			1	0	0	1
D0_004135	chr19	17930259	17930354	-	28	28	unresolved			1	0	0	1
D0_004136	chr19	21005159	21005328	+	28	27	unresolved			1	0	0	1
D0_004137	chr19	38332086	38334558	+	28	27	unresolved			1	1	0	2
D0_004138	chr19	58461052	58466284	+	28	24	unresolved			1	1	0	2
D0_004139	chr20	1628157	1629151	-	28	24	unresolved			1	1	0	2
D0_004140	chr20	5611123	5612241	-	28	25	unresolved			1	0	0	1
D0_004141	chr20	30377162	30377370	+	28	24	preexisting_v49_gene_span			1	0	0	1
D0_004142	chr20	36277029	36277118	+	28	28	other_v49_added_gene		ENSG00000298755	1	0	0	1
D0_004143	chr20	37972913	37975962	-	28	27	preexisting_v49_gene_span			1	0	0	1
D0_004144	chr20	38803402	38805422	-	28	25	unresolved			1	0	0	1
D0_004145	chr20	50384186	50384280	-	28	26	unresolved			0	0	0	0
D0_004146	chr20	63632162	63636536	-	28	27	other_v49_added_gene		ENSG00000299587	1	1	0	2
D0_004147	chr20	63891816	63893594	+	28	27	other_v49_added_gene		ENSG00000290226	1	0	0	1
D0_004148	chr21	28869036	28871524	-	28	26	unresolved			1	1	0	2
D0_004149	chr21	31732265	31735186	+	28	24	other_v49_added_gene		ENSG00000300283	1	1	0	2
D0_004150	chr21	32535292	32540713	-	28	26	preexisting_v49_gene_span			1	1	0	2
D0_004151	chr21	42931701	42936912	+	28	24	unresolved			1	1	0	2
D0_004152	chr21	43777079	43782102	-	28	23	unresolved			1	1	0	2
D0_004153	chr22	36136314	36137425	-	28	26	unresolved			1	0	0	1
D0_004154	chr22	37787222	37789354	+	28	26	unresolved			1	1	0	2
D0_004155	chr22	39440690	39442721	+	28	26	unresolved			1	1	0	2
D0_004156	chr22	46759482	46761893	-	28	24	preexisting_v49_gene_span			1	1	0	2
D0_004157	chrX	1234351	1239465	+	28	28	unresolved			1	0	0	1
D0_004158	chrX	40204237	40215444	+	28	28	unresolved			1	1	0	2
D0_004159	chrX	49107747	49113287	-	28	26	unresolved			1	1	0	2
D0_004160	chrX	49109043	49111441	+	28	25	unresolved			1	0	0	1
D0_004161	chrX	53371003	53373276	-	28	22	unresolved			1	1	0	2
D0_004162	chrX	57074806	57079264	-	28	25	unresolved			1	1	0	2
D0_004163	chrX	68537357	68539773	+	28	26	unresolved			1	1	0	2
D0_004164	chrX	118343793	118345158	-	28	26	unresolved			1	1	0	2
D0_004165	chrX	119454649	119459175	+	28	20	preexisting_v49_gene_span			1	1	0	2
D0_004166	chrX	119784456	119786321	-	28	25	unresolved			1	0	0	1
D0_004167	chrX	154339107	154344379	+	28	27	other_v49_added_gene		ENSG00000307846,ENSG00000308487	1	0	0	1
D0_004168	chrY	1399428	1401443	+	28	23	other_v49_added_gene		ENSG00000292341,ENSG00000292331	1	0	0	1
D0_004169	chrY	1701094	1701464	-	28	27	unresolved			1	0	0	1
D0_004170	chrY	2146997	2151123	-	28	25	unresolved			1	0	0	1
D0_004171	chrY	2188070	2190379	-	28	23	unresolved			1	0	0	1
D0_004172	chrY	21031232	21035737	+	28	22	unresolved			1	0	0	1
D0_004173	KI270719.1	35821	36573	-	28	27	unresolved			1	0	0	1
D0_004174	chr1	995321	995938	-	27	20	unresolved			1	0	0	1
D0_004175	chr1	9616279	9619875	+	27	22	unresolved			1	1	0	2
D0_004176	chr1	20737901	20741319	-	27	24	preexisting_v49_gene_span			1	1	0	2
D0_004177	chr1	27861415	27864435	-	27	23	other_v49_added_gene		ENSG00000309988	1	0	0	1
D0_004178	chr1	35641830	35643534	+	27	15	unresolved			1	1	0	2
D0_004179	chr1	39891446	39895308	-	27	25	unresolved			1	1	0	2
D0_004180	chr1	51350570	51354214	-	27	23	unresolved			1	0	0	1
D0_004181	chr1	89945611	89947491	+	27	22	unresolved			1	0	0	1
D0_004182	chr1	101244173	101247168	+	27	26	unresolved			1	1	0	2
D0_004183	chr1	102157826	102157935	-	27	26	unresolved			1	0	0	1
D0_004184	chr1	111111108	111115346	-	27	21	unresolved			1	1	0	2
D0_004185	chr1	145417246	145417594	+	27	26	unresolved			1	0	0	1
D0_004186	chr1	149596049	149603675	+	27	25	primary_match	ENSG00000291158	ENSG00000291158	1	0	0	1
D0_004187	chr1	156248453	156249169	-	27	23	unresolved			1	1	0	2
D0_004188	chr1	173398005	173398822	-	27	24	preexisting_v49_gene_span			1	0	0	1
D0_004189	chr1	173793229	173798079	+	27	23	unresolved			1	0	0	1
D0_004190	chr1	179878587	179881535	-	27	27	preexisting_v49_gene_span			1	0	0	1
D0_004191	chr1	194219300	194223049	+	27	23	unresolved			1	0	0	1
D0_004192	chr1	200861139	200862986	+	27	25	unresolved			1	1	0	2
D0_004193	chr1	204579456	204580810	-	27	25	other_v49_added_gene		ENSG00000298590	1	1	0	2
D0_004194	chr1	226359059	226360038	-	27	26	unresolved			1	1	0	2
D0_004195	chr1	226785039	226785178	+	27	27	unresolved			1	0	0	1
D0_004196	chr1	230902002	230902365	+	27	25	unresolved			1	0	0	1
D0_004197	chr1	235129022	235130303	+	27	26	unresolved			1	1	0	2
D0_004198	chr2	42097866	42102337	-	27	23	other_v49_added_gene		ENSG00000296975	1	0	0	1
D0_004199	chr2	43091036	43092261	-	27	22	preexisting_v49_gene_span			1	0	0	1
D0_004200	chr2	73758211	73762169	-	27	23	preexisting_v49_gene_span			1	1	0	2
D0_004201	chr2	84967039	84967847	+	27	27	preexisting_v49_gene_span			1	0	0	1
D0_004202	chr2	112202716	112207512	+	27	20	unresolved			1	1	0	2
D0_004203	chr2	126556403	126557244	+	27	27	unresolved			1	0	0	1
D0_004204	chr2	131093653	131097063	+	27	25	unresolved			1	1	0	2
D0_004205	chr2	183221131	183221577	-	27	25	unresolved			1	0	0	1
D0_004206	chr2	191151617	191153450	+	27	26	unresolved			1	0	0	1
D0_004207	chr2	196952466	196953607	+	27	26	unresolved			1	0	0	1
D0_004208	chr2	227570398	227572945	+	27	24	unresolved			1	1	0	2
D0_004209	chr3	88182588	88188150	+	27	21	unresolved			1	0	0	1
D0_004210	chr3	101679317	101680938	-	27	24	unresolved			1	1	0	2
D0_004211	chr3	143895530	143943440	+	27	27	unresolved			1	0	0	1
D0_004212	chr3	147910975	147911151	-	27	27	unresolved			1	0	0	1
D0_004213	chr3	152001065	152072241	-	27	25	other_v49_added_gene		ENSG00000297471	1	1	0	2
D0_004214	chr3	153170698	153174925	+	27	21	other_v49_added_gene		ENSG00000289885	1	1	0	2
D0_004215	chr3	169760374	169764422	-	27	26	unresolved			1	1	0	2
D0_004216	chr3	177229673	177287754	-	27	27	unresolved			1	1	0	2
D0_004217	chr3	193707013	193708254	-	27	26	unresolved			1	0	0	1
D0_004218	chr3	196459038	196468565	+	27	26	unresolved			1	1	0	2
D0_004219	chr3	196832788	196836999	-	27	24	unresolved			1	1	0	2
D0_004220	chr4	6630276	6631604	-	27	20	other_v49_added_gene		ENSG00000310372	1	1	0	2
D0_004221	chr4	33009238	33009505	-	27	27	other_v49_added_gene		ENSG00000307412	1	0	0	1
D0_004222	chr4	139013662	139015394	-	27	23	preexisting_v49_gene_span			1	0	0	1
D0_004223	chr4	141393132	141398611	+	27	25	other_v49_added_gene		ENSG00000306779	1	0	0	1
D0_004224	chr4	158723462	158724368	+	27	23	other_v49_added_gene		ENSG00000294185	1	1	0	2
D0_004225	chr5	27913096	27913215	-	27	27	unresolved			1	0	0	1
D0_004226	chr5	60870917	60872270	-	27	23	preexisting_v49_gene_span			1	1	0	2
D0_004227	chr5	68322655	68322830	+	27	26	unresolved			1	0	0	1
D0_004228	chr5	69988405	69994368	+	27	24	other_v49_added_gene		ENSG00000295602	1	1	0	2
D0_004229	chr5	149461790	149473928	-	27	20	unresolved			1	1	0	2
D0_004230	chr5	149476308	149478490	+	27	22	unresolved			1	0	0	1
D0_004231	chr5	180842299	180846315	-	27	27	preexisting_v49_gene_span			1	1	0	2
D0_004232	chr6	27688183	27688505	+	27	25	preexisting_v49_gene_span			1	1	0	2
D0_004233	chr6	29638316	29655004	-	27	25	other_v49_added_gene		ENSG00000301820	1	1	0	2
D0_004234	chr6	30526714	30530831	+	27	22	unresolved			1	1	0	2
D0_004235	chr6	32860249	32860660	-	27	24	unresolved			1	0	0	1
D0_004236	chr6	32870264	32874626	+	27	20	unresolved			1	1	0	2
D0_004237	chr6	33247134	33249087	-	27	23	preexisting_v49_gene_span			1	1	0	2
D0_004238	chr6	52780105	52780221	-	27	25	other_v49_added_gene		ENSG00000301341	1	1	0	2
D0_004239	chr6	96898004	96898676	+	27	25	other_v49_added_gene		ENSG00000299332	1	0	0	1
D0_004240	chr6	118451087	118452339	-	27	23	unresolved			1	0	0	1
D0_004241	chr6	131366752	131368793	+	27	25	unresolved			1	1	0	2
D0_004242	chr6	137811607	137812122	+	27	23	other_v49_added_gene		ENSG00000308524	1	1	0	2
D0_004243	chr6	149437026	149440611	-	27	22	unresolved			1	0	0	1
D0_004244	chr7	17780909	17781259	-	27	26	unresolved			1	0	0	1
D0_004245	chr7	32434264	32435417	-	27	27	unresolved			1	0	0	1
D0_004246	chr7	44714743	44727301	+	27	22	unresolved			1	1	0	2
D0_004247	chr7	63781263	63786796	+	27	26	unresolved			1	0	0	1
D0_004248	chr7	75076492	75081530	-	27	22	unresolved			1	0	0	1
D0_004249	chr7	100147224	100148732	-	27	21	other_v49_added_gene		ENSG00000288976	1	1	0	2
D0_004250	chr7	100272697	100276640	+	27	23	other_v49_added_gene		ENSG00000309828	1	0	0	1
D0_004251	chr7	100438526	100441699	-	27	21	unresolved			1	1	0	2
D0_004252	chr7	121316113	121319780	-	27	25	unresolved			1	0	0	1
D0_004253	chr7	151413376	151414860	+	27	25	preexisting_v49_gene_span			1	1	0	2
D0_004254	chr8	9785593	9791080	+	27	26	unresolved			1	1	0	2
D0_004255	chr8	17919806	17922584	-	27	25	unresolved			1	1	0	2
D0_004256	chr8	23121107	23122568	+	27	22	unresolved			1	1	0	2
D0_004257	chr8	69856364	69856488	+	27	26	unresolved			1	0	0	1
D0_004258	chr8	121401248	121587877	-	27	24	other_v49_added_gene		ENSG00000302180,ENSG00000302216	1	1	0	2
D0_004259	chr9	14606711	14607237	+	27	26	unresolved			1	0	0	1
D0_004260	chr9	35763871	35765006	-	27	24	unresolved			1	0	0	1
D0_004261	chr9	62822496	62827353	-	27	18	unresolved			1	0	0	1
D0_004262	chr9	66304174	66306474	+	27	26	other_v49_added_gene		ENSG00000294531	1	0	0	1
D0_004263	chr9	72403652	72427479	-	27	25	unresolved			1	1	0	2
D0_004264	chr9	112022705	112023146	-	27	26	unresolved			1	0	0	1
D0_004265	chr9	112039205	112040385	+	27	27	other_v49_added_gene		ENSG00000299696	1	0	0	1
D0_004266	chr9	123287900	123352167	-	27	23	other_v49_added_gene		ENSG00000298893	1	1	0	2
D0_004267	chr9	125367301	125369440	+	27	27	unresolved			1	0	0	1
D0_004268	chr9	126720840	126723395	-	27	23	unresolved			1	0	0	1
D0_004269	chr9	136938469	136939426	-	27	24	unresolved			1	1	0	2
D0_004270	chr10	13348451	13351227	+	27	24	other_v49_added_gene		ENSG00000289585	1	1	0	2
D0_004271	chr10	17203850	17208642	-	27	24	unresolved			1	0	0	1
D0_004272	chr10	32257723	32262244	-	27	17	unresolved			1	1	0	2
D0_004273	chr10	38008023	38010510	-	27	20	other_v49_added_gene		ENSG00000302904	1	1	0	2
D0_004274	chr10	68801939	68808613	+	27	25	unresolved			1	1	0	2
D0_004275	chr10	68952288	68956096	+	27	24	unresolved			1	1	0	2
D0_004276	chr10	69085586	69087734	+	27	24	other_v49_added_gene		ENSG00000297270	1	0	0	1
D0_004277	chr10	75191470	75195126	-	27	26	other_v49_added_gene		ENSG00000296693	1	1	0	2
D0_004278	chr10	79646447	79651269	-	27	25	unresolved			1	1	0	2
D0_004279	chr10	93206630	93206736	-	27	25	other_v49_added_gene		ENSG00000296225	1	1	0	2
D0_004280	chr10	102094171	102096298	-	27	22	unresolved			1	0	0	1
D0_004281	chr10	102182638	102217002	-	27	26	unresolved			1	1	0	2
D0_004282	chr10	112943474	112949770	-	27	24	unresolved			1	1	0	2
D0_004283	chr10	114419367	114423222	-	27	22	unresolved			1	0	0	1
D0_004284	chr10	128986725	129148909	-	27	24	other_v49_added_gene		ENSG00000289400,ENSG00000299318	1	1	0	2
D0_004285	chr11	9315008	9317392	+	27	23	unresolved			1	1	0	2
D0_004286	chr11	9547202	9553439	+	27	26	unresolved			1	1	0	2
D0_004287	chr11	58516837	58519171	-	27	25	preexisting_v49_gene_span			1	0	0	1
D0_004288	chr11	68221045	68239179	+	27	26	unresolved			1	1	0	2
D0_004289	chr11	68459058	68460250	-	27	27	other_v49_added_gene		ENSG00000295105	1	1	0	2
D0_004290	chr11	78628723	78632385	-	27	27	unresolved			1	0	0	1
D0_004291	chr12	14276781	14345509	+	27	22	unresolved			1	1	0	2
D0_004292	chr12	45728039	45729650	-	27	26	other_v49_added_gene		ENSG00000289229	1	1	0	2
D0_004293	chr12	55266869	55266982	-	27	26	unresolved			1	0	0	1
D0_004294	chr13	21488827	21491179	-	27	22	unresolved			1	1	0	2
D0_004295	chr14	21206943	21208627	-	27	24	preexisting_v49_gene_span			1	1	0	2
D0_004296	chr14	52303750	52306330	+	27	24	unresolved			1	0	0	1
D0_004297	chr14	70569505	70569914	+	27	26	unresolved			1	0	0	1
D0_004298	chr14	74880219	74881875	-	27	19	unresolved			1	1	0	2
D0_004299	chr14	105021580	105024753	+	27	22	unresolved			1	1	0	2
D0_004300	chr15	35052874	35053107	+	27	27	unresolved			1	0	0	1
D0_004301	chr15	74810222	74812387	+	27	22	unresolved			1	0	0	1
D0_004302	chr15	88656631	88678887	-	27	22	unresolved			1	1	0	2
D0_004303	chr15	90927504	90929961	-	27	27	unresolved			1	1	0	2
D0_004304	chr16	11246109	11248586	+	27	22	unresolved			1	0	0	1
D0_004305	chr16	50658457	50660188	+	27	22	unresolved			1	0	0	1
D0_004306	chr16	67272863	67277296	-	27	24	unresolved			1	1	0	2
D0_004307	chr16	77477689	77478181	-	27	27	unresolved			1	0	0	1
D0_004308	chr16	81390384	81390818	+	27	25	preexisting_v49_gene_span			1	1	0	2
D0_004309	chr17	4763462	4770484	-	27	22	unresolved			1	0	0	1
D0_004310	chr17	7044866	7046924	-	27	23	unresolved			1	1	0	2
D0_004311	chr17	30895997	30897296	-	27	26	unresolved			1	0	0	1
D0_004312	chr17	74462211	74464730	-	27	25	other_v49_added_gene		ENSG00000294024	1	0	0	1
D0_004313	chr17	75106212	75108914	+	27	25	unresolved			1	1	0	2
D0_004314	chr18	31964215	31965084	+	27	26	unresolved			1	1	0	2
D0_004315	chr18	79957007	79958383	-	27	25	unresolved			1	1	0	2
D0_004316	chr19	6605896	6653527	+	27	17	unresolved			1	1	0	2
D0_004317	chr19	21060118	21062378	+	27	26	unresolved			1	1	0	2
D0_004318	chr19	35267973	35268784	+	27	25	unresolved			1	0	0	1
D0_004319	chr19	41950667	41954103	-	27	24	unresolved			1	1	0	2
D0_004320	chr19	49640499	49641955	+	27	26	preexisting_v49_gene_span			1	0	0	1
D0_004321	chr19	51551087	51553567	+	27	20	unresolved			1	1	0	2
D0_004322	chr19	52385834	52388725	+	27	25	preexisting_v49_gene_span			1	1	0	2
D0_004323	chr19	54271311	54272237	+	27	26	other_v49_added_gene		ENSG00000299998	1	1	0	2
D0_004324	chr20	2650982	2652124	-	27	24	other_v49_added_gene		ENSG00000294501	1	1	0	2
D0_004325	chr20	3176748	3179327	+	27	22	other_v49_added_gene		ENSG00000289183	1	1	0	2
D0_004326	chr20	3184722	3188643	+	27	25	other_v49_added_gene		ENSG00000289183	1	0	0	1
D0_004327	chr20	12010627	12010746	+	27	27	unresolved			1	0	0	1
D0_004328	chr21	28993129	28997277	+	27	21	other_v49_added_gene		ENSG00000306081	1	1	0	2
D0_004329	chr21	43764950	43766679	+	27	24	unresolved			1	1	0	2
D0_004330	chr21	46665155	46666191	+	27	25	preexisting_v49_gene_span			1	1	0	2
D0_004331	chr22	36278638	36281004	+	27	26	unresolved			1	1	0	2
D0_004332	chr22	37215222	37221134	-	27	22	preexisting_v49_gene_span			1	1	0	2
D0_004333	chr22	41590173	41593084	+	27	26	unresolved			1	1	0	2
D0_004334	chrX	54573493	54578985	+	27	24	preexisting_v49_gene_span			1	1	0	2
D0_004335	chrX	56481640	56481942	-	27	25	unresolved			1	0	0	1
D0_004336	chrX	75044932	75049455	-	27	23	unresolved			1	1	0	2
D0_004337	chrX	99056129	99056376	-	27	24	unresolved			1	0	0	1
D0_004338	chrY	1392670	1396354	+	27	23	other_v49_added_gene		ENSG00000292341	1	0	0	1
D0_004339	chrY	1456348	1457628	-	27	25	unresolved			1	0	0	1
D0_004340	KI270719.1	61537	61729	-	27	26	unresolved			1	0	0	1
D0_004341	KI270725.1	32097	165491	+	27	26	unresolved			1	0	0	1
D0_004342	KI270745.1	24368	24582	+	27	25	unresolved			1	0	0	1
D0_004343	chr1	24844925	24850059	+	26	25	unresolved			1	1	0	2
D0_004344	chr1	25590408	25593917	+	26	25	preexisting_v49_gene_span			1	1	0	2
D0_004345	chr1	32364380	32364983	-	26	21	preexisting_v49_gene_span			1	1	0	2
D0_004346	chr1	36075599	36079967	+	26	22	unresolved			1	1	0	2
D0_004347	chr1	46365514	46368293	-	26	23	unresolved			1	0	0	1
D0_004348	chr1	52567246	52573022	-	26	23	unresolved			1	0	0	1
D0_004349	chr1	58779565	58780674	+	26	24	unresolved			1	1	0	2
D0_004350	chr1	58784288	58785020	-	26	22	other_v49_added_gene		ENSG00000290013	1	1	0	2
D0_004351	chr1	107994876	107997241	+	26	18	preexisting_v49_gene_span			1	1	0	2
D0_004352	chr1	120486990	120489217	-	26	25	other_v49_added_gene		ENSG00000296642	1	1	0	2
D0_004353	chr1	149339127	149339658	+	26	25	preexisting_v49_gene_span			1	0	0	1
D0_004354	chr1	151396973	151399096	-	26	26	other_v49_added_gene		ENSG00000307595	1	0	0	1
D0_004355	chr1	156500784	156502913	-	26	21	other_v49_added_gene		ENSG00000303589	1	1	0	2
D0_004356	chr1	157741129	157745471	-	26	23	unresolved			1	1	0	2
D0_004357	chr1	169910967	169913102	-	26	22	unresolved			1	0	0	1
D0_004358	chr1	185373715	185377094	-	26	21	unresolved			1	1	0	2
D0_004359	chr1	192989456	192991939	-	26	23	unresolved			1	1	0	2
D0_004360	chr1	193006565	193010696	-	26	22	unresolved			1	0	0	1
D0_004361	chr1	194240944	194244710	-	26	21	other_v49_added_gene		ENSG00000303114	1	1	0	2
D0_004362	chr1	203325737	203327916	-	26	26	other_v49_added_gene		ENSG00000298223	1	1	0	2
D0_004363	chr1	204570769	204571279	-	26	26	unresolved			1	0	0	1
D0_004364	chr1	204578474	204579565	+	26	23	other_v49_added_gene		ENSG00000298569	1	0	0	1
D0_004365	chr1	225977988	225982443	-	26	23	unresolved			1	1	1	3
D0_004366	chr1	228497267	228499854	+	26	23	preexisting_v49_gene_span			1	1	0	2
D0_004367	chr1	244865384	244868083	+	26	22	preexisting_v49_gene_span			1	0	0	1
D0_004368	chr2	9934453	9936356	+	26	24	unresolved			1	1	0	2
D0_004369	chr2	62239734	62247010	+	26	21	preexisting_v49_gene_span			1	0	0	1
D0_004370	chr2	85437749	85441336	+	26	24	unresolved			1	1	0	2
D0_004371	chr2	112577164	112579805	+	26	22	preexisting_v49_gene_span			1	1	0	2
D0_004372	chr2	138406972	138410897	-	26	21	preexisting_v49_gene_span			1	0	0	1
D0_004373	chr2	152114535	152116758	-	26	22	unresolved			1	0	0	1
D0_004374	chr2	159660966	159665009	-	26	24	preexisting_v49_gene_span			1	1	0	2
D0_004375	chr2	174430168	174431184	-	26	20	unresolved			1	0	0	1
D0_004376	chr2	201176988	201180376	+	26	25	unresolved			1	1	0	2
D0_004377	chr2	202567767	202568069	+	26	26	unresolved			1	1	0	2
D0_004378	chr2	221944682	221944821	+	26	26	other_v49_added_gene		ENSG00000298385	1	1	0	2
D0_004379	chr2	229330143	229331031	-	26	12	unresolved			1	0	0	1
D0_004380	chr3	46364079	46364951	-	26	21	preexisting_v49_gene_span			1	1	0	2
D0_004381	chr3	50328385	50329689	-	26	21	unresolved			1	0	0	1
D0_004382	chr3	101570554	101573939	-	26	24	unresolved			1	1	0	2
D0_004383	chr3	105118393	105296930	-	26	20	unresolved			1	1	0	2
D0_004384	chr3	183012098	183014529	-	26	26	unresolved			1	1	0	2
D0_004385	chr3	197646140	197648700	-	26	25	preexisting_v49_gene_span			1	1	0	2
D0_004386	chr4	26796387	26799284	+	26	20	unresolved			1	0	0	1
D0_004387	chr4	65150145	65151029	-	26	24	unresolved			0	0	0	0
D0_004388	chr4	83249499	83250001	-	26	22	unresolved			1	0	0	1
D0_004389	chr4	87151575	87157467	+	26	18	unresolved			1	0	0	1
D0_004390	chr4	135046914	135047155	+	26	26	unresolved			1	1	0	2
D0_004391	chr4	141537465	141541818	+	26	20	unresolved			1	0	0	1
D0_004392	chr4	141618367	141619676	+	26	23	unresolved			1	0	0	1
D0_004393	chr4	190038507	190040839	+	26	23	other_v49_added_gene		ENSG00000310323	1	0	0	1
D0_004394	chr5	50393488	50394519	+	26	23	unresolved			1	0	0	1
D0_004395	chr5	55621304	55625594	-	26	21	preexisting_v49_gene_span			1	1	0	2
D0_004396	chr5	70953993	70956368	+	26	24	unresolved			1	0	0	1
D0_004397	chr5	71265434	71268630	-	26	23	other_v49_added_gene		ENSG00000296329	1	0	0	1
D0_004398	chr5	99947231	99947322	-	26	25	unresolved			0	1	0	1
D0_004399	chr5	100905375	100906376	+	26	25	unresolved			1	1	0	2
D0_004400	chr5	115826011	115828027	-	26	22	unresolved			1	0	0	1
D0_004401	chr5	122836489	122839408	+	26	23	unresolved			1	1	0	2
D0_004402	chr5	123423598	123425108	+	26	21	unresolved			1	1	0	2
D0_004403	chr6	27811372	27814047	+	26	21	unresolved			1	1	0	2
D0_004404	chr6	29900634	29904281	+	26	21	other_v49_added_gene		ENSG00000310469	1	1	0	2
D0_004405	chr6	31855111	31857658	+	26	23	unresolved			1	0	0	1
D0_004406	chr6	35561852	35566852	-	26	25	other_v49_added_gene		ENSG00000289456	1	1	0	2
D0_004407	chr6	57076434	57084732	-	26	25	unresolved			1	0	0	1
D0_004408	chr6	83977502	83977827	-	26	23	unresolved			1	0	0	1
D0_004409	chr6	87266378	87270514	+	26	24	unresolved			1	1	0	2
D0_004410	chr6	108702099	108704177	+	26	23	unresolved			1	0	0	1
